tract,state,county,avg_lat,avg_long,primary_ruca,perc_insured,total_pop,pop_density,avg_household_size,unemployment_rate,median_age,male,white_race,black_race,native_race,asian_race,hawaii_pacific_race,other_race,multiple_races,hispanic_latino,ed_less_than_hs,ed_hs_grad,ed_college_plus,median_income,below_poverty,prov_count,prov_density
37071030401,NC,Gaston County,,,2,89.0,4342,301.527777777778,2.64,5.0,42.0,46.4,92.9,0.7,1.5,1.2,0.0,2.7,1.0,5.1,11.0,33.7,55.2,24835.0,12.4,0,0
37071030402,NC,Gaston County,,,1,87.1,4467,335.864661654135,2.83,8.0,40.9,51.9,85.6,9.2,0.6,0.0,0.0,3.3,1.3,4.8,18.5,33.1,48.4,22324.0,11.4,0,0
37071030501,NC,Gaston County,,,2,81.9,2531,173.356164383562,2.63,6.1,44.0,47.5,92.0,1.0,0.0,0.5,0.0,5.9,0.6,5.6,14.8,31.0,54.3,25765.0,9.7,0,0
37071030502,NC,Gaston County,,,2,83.3,3297,162.413793103448,2.51,10.0,45.7,49.4,81.7,14.7,0.0,0.4,0.0,0.9,2.3,3.1,16.7,36.0,47.3,22866.0,19.1,0,0
37071030601,NC,Gaston County,,,7,94.1,2954,373.924050632911,2.78,18.3,43.6,56.2,86.7,5.2,0.8,0.0,0.0,4.5,2.7,6.4,11.4,25.9,62.6,22440.0,13.6,0,0
37071030602,NC,Gaston County,,,7,82.4,2383,317.733333333333,2.53,11.1,43.2,47.9,88.5,7.0,0.4,0.2,0.0,3.6,0.3,3.8,17.9,35.2,47.0,19540.0,15.6,0,0
37071030700,NC,Gaston County,,,7,89.2,2903,468.225806451613,2.39,7.1,45.2,47.7,83.8,10.4,0.0,0.0,0.0,1.0,4.8,1.3,14.2,32.6,53.2,22196.0,8.9,0,0
37071030801,NC,Gaston County,,,2,87.9,1342,206.461538461538,2.32,5.4,48.0,46.3,91.4,7.5,0.7,0.0,0.0,0.0,0.4,0.4,22.9,37.7,39.4,19123.0,25.3,0,0
37071030802,NC,Gaston County,,,1,80.2,4097,650.31746031746,2.6,14.4,39.2,46.6,84.8,13.0,0.7,0.0,0.0,1.5,0.0,3.2,27.4,31.0,41.6,17427.0,29.4,0,0
37071030901,NC,Gaston County,,,1,80.9,2288,1271.11111111111,2.27,6.1,40.0,47.2,81.3,11.7,0.4,0.9,0.2,4.0,1.5,5.0,24.6,28.1,47.2,17462.0,24.4,0,0
37071030902,NC,Gaston County,,,1,83.4,3165,989.0625,2.89,15.4,40.1,52.3,60.4,27.0,0.3,2.1,3.1,1.6,5.5,13.8,35.4,28.9,35.7,16825.0,26.5,0,0
37071031001,NC,Gaston County,,,1,82.1,3218,607.169811320755,3.11,6.0,37.0,50.5,91.3,0.6,0.0,0.0,0.0,5.3,2.8,4.6,28.6,32.4,38.9,18219.0,23.9,0,0
37071031003,NC,Gaston County,,,1,85.9,3898,779.6,2.62,4.8,45.1,48.1,95.7,1.6,0.0,0.5,0.0,0.0,2.2,0.9,16.7,31.3,52.0,29709.0,7.4,0,0
37071031004,NC,Gaston County,,,1,87.5,2390,1039.13043478261,2.23,11.2,44.3,43.4,87.6,9.0,0.0,2.6,0.0,0.0,0.8,2.0,18.0,34.5,47.6,26827.0,9.9,0,0
37071031101,NC,Gaston County,35.33158723,-81.0260053,1,79.3,2501,757.878787878788,2.35,9.2,35.5,40.5,79.5,17.1,1.2,0.0,0.0,1.0,1.2,3.6,8.9,37.8,53.2,27483.0,21.4,1,0.39984006397441
37071031102,NC,Gaston County,,,1,83.3,1920,1476.92307692308,2.03,13.9,40.2,49.0,80.1,14.0,0.3,0.3,0.0,5.3,0.2,6.0,18.7,29.8,51.4,25313.0,17.7,0,0
37071031201,NC,Gaston County,,,1,80.9,3385,1880.55555555556,2.42,7.2,36.5,50.6,78.1,3.2,0.0,6.4,0.0,11.8,0.6,16.7,14.1,28.3,57.6,27384.0,10.2,0,0
37071031202,NC,Gaston County,,,1,87.6,2277,1035.0,2.25,7.2,29.7,45.7,84.3,12.0,0.0,0.0,0.0,1.3,2.4,6.4,14.5,40.3,45.2,14698.0,10.8,0,0
37071031301,NC,Gaston County,,,1,77.9,3646,828.636363636364,2.63,6.8,34.7,54.4,75.1,16.8,0.3,0.0,0.0,4.3,3.5,12.9,24.3,24.7,51.0,20244.0,15.2,0,0
37071031302,NC,Gaston County,35.273796,-81.13507,1,79.5,5149,1119.34782608696,2.99,11.3,36.4,48.6,62.2,14.2,0.0,0.6,0.3,21.7,1.0,24.1,19.4,40.2,40.3,20527.0,21.9,6,1.16527481064284
37071031401,NC,Gaston County,,,1,89.8,2980,1568.42105263158,2.89,9.0,29.0,38.0,60.2,29.7,0.0,0.0,0.0,4.2,5.9,10.0,23.5,35.3,41.2,16847.0,36.9,0,0
37071031402,NC,Gaston County,,,1,90.7,2628,1642.5,2.72,8.8,39.4,49.7,88.3,3.6,0.7,4.9,0.0,0.0,2.5,0.0,13.0,36.2,50.9,22558.0,9.5,0,0
37071031500,NC,Gaston County,,,1,83.1,3292,700.425531914894,2.77,9.4,37.1,50.7,64.2,28.4,0.6,1.5,0.0,5.3,0.1,12.5,29.3,35.5,35.2,14525.0,35.6,0,0
37071031600,NC,Gaston County,,,1,87.2,4161,478.275862068966,2.82,18.8,36.2,48.1,79.1,19.3,0.3,0.0,0.0,0.4,0.9,1.4,16.5,41.0,42.5,18443.0,29.7,0,0
37071031701,NC,Gaston County,,,1,83.0,3419,157.557603686636,2.48,7.0,48.3,50.1,92.4,3.9,0.0,0.0,0.0,2.9,0.8,8.5,26.9,37.0,36.2,17404.0,20.1,0,0
37071031703,NC,Gaston County,,,1,87.0,3166,597.358490566038,2.94,7.3,34.0,48.2,72.1,18.9,0.0,0.0,0.0,5.2,3.8,11.2,13.1,31.3,55.6,25792.0,12.4,0,0
37071031704,NC,Gaston County,,,1,89.2,3580,426.190476190476,2.87,16.1,36.3,48.2,86.4,9.6,0.0,0.0,0.0,3.2,0.7,0.5,22.9,37.4,39.7,22030.0,27.7,0,0
37071031800,NC,Gaston County,,,1,78.0,3183,1383.91304347826,2.81,26.0,37.0,44.6,50.2,40.4,0.0,0.0,0.0,7.7,1.7,11.2,25.4,36.6,38.1,20069.0,32.0,0,0
37071031900,NC,Gaston County,35.2624100566667,-81.18194178,1,78.0,2406,1850.76923076923,2.31,17.4,36.4,49.5,19.3,74.6,0.2,0.0,0.0,2.7,3.2,4.4,28.8,32.8,38.5,15088.0,46.4,3,1.24688279301746
37071032000,NC,Gaston County,35.265106,-81.17538,1,87.8,2620,1637.5,2.46,23.4,36.3,56.1,40.4,53.4,0.8,0.0,0.0,2.3,3.2,5.4,33.1,27.1,39.7,13948.0,36.6,1,0.381679389312977
37071032100,NC,Gaston County,35.27055625625,-81.139918831875,1,76.6,3026,1780.0,2.68,21.8,33.9,35.7,50.4,36.6,0.0,0.0,0.0,7.7,5.3,9.1,31.0,34.9,34.1,16024.0,22.8,16,5.28750826173166
37071032200,NC,Gaston County,,,1,81.3,4466,1595.0,2.54,9.0,35.3,51.1,76.9,8.4,1.9,3.5,0.0,7.7,1.6,6.7,17.9,26.0,56.2,23116.0,16.6,0,0
37071032301,NC,Gaston County,,,1,87.4,2335,898.076923076923,2.62,9.6,44.0,50.5,81.0,14.0,0.5,0.9,0.0,0.9,2.7,3.4,16.3,25.4,58.3,26930.0,12.2,0,0
37071032302,NC,Gaston County,35.24391,-81.03677,1,85.4,2699,1226.81818181818,2.3,8.5,38.7,47.4,81.3,5.4,1.7,0.0,0.0,7.2,4.4,12.3,22.4,30.8,46.8,28107.0,14.0,1,0.370507595405706
37071032401,NC,Gaston County,35.24057,-81.0483,1,90.3,4586,1206.84210526316,2.36,9.2,43.3,49.9,86.6,8.1,0.0,2.1,0.0,0.0,3.1,4.0,6.0,23.7,70.3,34313.0,11.8,1,0.218054949847362
37071032402,NC,Gaston County,,,1,91.6,4945,568.390804597701,2.9,3.4,42.5,48.5,85.8,2.7,0.5,8.3,0.0,0.6,2.1,1.2,7.9,22.0,70.2,39618.0,5.2,0,0
37071032502,NC,Gaston County,,,1,91.1,3581,483.918918918919,2.77,5.2,42.8,49.0,91.9,2.1,0.0,6.0,0.0,0.0,0.0,0.0,7.3,25.4,67.3,36509.0,6.5,0,0
37071032505,NC,Gaston County,,,1,85.7,3763,3763.0,2.52,5.0,36.6,47.9,51.4,32.1,0.9,5.7,0.0,6.9,3.0,8.1,13.6,21.6,64.8,29220.0,7.1,0,0
37071032506,NC,Gaston County,,,1,83.1,3058,2038.66666666667,2.2,6.7,37.0,52.5,57.0,29.9,0.0,1.7,0.0,8.8,2.6,14.0,14.2,20.6,65.3,27961.0,7.8,0,0
37071032507,NC,Gaston County,,,1,93.1,3597,1438.8,2.71,6.4,41.8,42.1,82.2,8.7,0.0,6.9,0.0,0.0,2.3,3.4,7.9,18.3,73.7,31630.0,7.8,0,0
37071032508,NC,Gaston County,,,1,97.7,2438,786.451612903226,2.55,4.1,48.6,48.3,89.0,7.4,1.0,1.5,0.0,0.8,0.2,0.2,9.4,22.3,68.4,29175.0,6.6,0,0
37071032600,NC,Gaston County,35.253840925,-81.14212904,1,94.5,3954,1797.27272727273,2.62,9.1,45.3,47.4,86.9,6.6,0.3,1.1,0.0,0.5,4.6,2.7,7.8,19.4,72.8,28158.0,6.1,2,0.505816894284269
37071032702,NC,Gaston County,,,1,92.0,2016,1680.0,2.26,4.9,47.4,49.1,76.2,12.0,0.0,7.0,0.0,1.4,3.3,3.2,8.2,20.4,71.5,31084.0,6.6,0,0
37071032703,NC,Gaston County,35.25590718,-81.14926373,1,89.2,1996,1996.0,2.55,8.9,41.7,46.4,72.8,17.9,0.2,0.5,0.0,1.0,7.6,5.9,14.5,21.5,64.0,25625.0,18.1,1,0.501002004008016
37071032704,NC,Gaston County,35.2471634655555,-81.1659732133333,1,91.9,4232,3022.85714285714,2.01,10.7,40.6,43.6,63.9,31.7,0.0,3.6,0.0,0.0,0.7,4.6,6.6,26.8,66.7,25446.0,12.2,9,2.12665406427221
37071032800,NC,Gaston County,35.25454286,-81.17801678,1,86.0,6084,2340.0,2.46,14.2,37.7,46.8,61.2,31.2,0.0,1.1,0.0,1.8,4.8,4.7,19.6,29.8,50.5,19038.0,28.9,3,0.493096646942801
37071032900,NC,Gaston County,,,1,83.3,4081,3710.0,3.05,12.0,32.8,45.2,61.2,35.8,0.0,0.0,0.0,2.1,0.8,4.3,17.5,33.9,48.6,20085.0,30.8,0,0
37071033100,NC,Gaston County,,,1,79.1,2993,1425.2380952381,2.77,12.1,34.1,50.3,56.9,23.8,0.8,0.3,0.0,13.2,5.0,30.3,23.3,35.5,41.3,15748.0,32.1,0,0
37071033202,NC,Gaston County,,,1,78.7,2294,764.666666666667,2.7,10.1,35.9,45.1,73.2,7.6,0.0,3.4,0.0,7.6,8.2,7.8,23.3,24.2,52.5,28225.0,23.4,0,0
37071033203,NC,Gaston County,,,1,75.8,2572,2572.0,2.95,9.3,36.6,50.6,39.6,48.9,0.0,0.0,0.0,4.8,6.7,17.2,14.4,42.7,42.8,22110.0,22.4,0,0
37071033204,NC,Gaston County,35.23482,-81.20391,1,81.0,3789,1647.39130434783,2.99,7.9,32.3,46.1,43.6,40.2,1.0,0.0,0.0,11.6,3.5,17.2,27.0,32.9,40.1,17847.0,25.1,1,0.263921879123779
37071033303,NC,Gaston County,,,1,93.8,3143,1428.63636363636,2.63,6.1,46.5,47.6,94.3,2.3,0.0,2.9,0.0,0.2,0.3,2.2,2.5,19.0,78.5,39652.0,2.4,0,0
37071033304,NC,Gaston County,,,1,90.6,4804,1231.79487179487,2.82,4.9,45.3,50.0,79.7,13.2,0.1,1.3,0.0,4.7,0.9,6.3,6.8,17.7,75.6,33867.0,7.7,0,0
37071033305,NC,Gaston County,,,1,82.2,4207,751.25,2.67,5.7,38.0,50.2,80.7,8.2,1.0,2.6,0.0,5.8,1.7,9.4,9.2,27.4,63.3,24535.0,12.5,0,0
37071033306,NC,Gaston County,,,2,95.1,1514,232.923076923077,2.79,8.4,44.7,46.5,92.5,2.2,0.0,0.0,0.0,0.5,4.8,3.4,11.4,31.2,57.3,30000.0,6.3,0,0
37071033307,NC,Gaston County,,,2,89.9,2151,236.373626373626,2.7,9.0,44.6,50.8,88.6,7.7,0.0,0.3,0.0,1.3,2.1,3.4,11.4,37.0,51.7,27435.0,14.1,0,0
37071033400,NC,Gaston County,,,1,84.1,2246,374.333333333333,2.18,19.8,45.4,46.3,69.1,21.6,0.7,0.5,0.0,6.9,1.2,8.4,26.4,37.2,36.3,18197.0,34.1,0,0
37071033500,NC,Gaston County,,,1,82.6,5071,582.873563218391,2.63,13.1,38.0,49.2,83.0,10.1,0.5,0.6,0.0,4.1,1.8,4.3,16.2,31.9,51.8,24565.0,10.5,0,0
37073970100,NC,Gates County,36.4421751,-76.60808727,2,87.6,4081,25.4744069912609,2.48,11.4,47.0,43.8,68.3,29.6,0.0,0.0,0.0,0.4,1.7,2.9,17.8,40.3,41.9,22821.0,14.6,1,0.245037980887037
37073970200,NC,Gates County,36.452198,-76.7003,2,89.7,4146,54.1960784313726,2.64,7.7,42.8,54.3,61.0,34.6,2.1,1.2,0.0,1.0,0.2,0.5,13.1,35.0,51.8,28517.0,7.5,1,0.241196333815726
37073970300,NC,Gates County,,,2,91.4,3388,32.6396917148362,2.55,10.1,43.9,50.9,60.4,35.2,0.3,0.5,0.0,0.0,3.5,0.0,12.5,36.3,51.1,24701.0,14.6,0,0
37075920100,NC,Graham County,,,10,80.6,2459,18.7996941896024,2.53,7.7,50.7,48.0,98.5,0.0,0.1,0.0,0.0,0.0,1.4,0.4,16.1,28.4,55.5,18800.0,15.4,0,0
37075920200,NC,Graham County,,,10,87.5,2718,60.8053691275168,2.56,8.7,40.8,49.3,96.2,0.0,3.8,0.0,0.0,0.0,0.0,0.0,16.0,38.5,45.6,21231.0,15.2,0,0
37075920300,NC,Graham County,,,10,76.2,3474,29.7941680960549,2.75,11.3,41.3,52.0,76.1,1.0,17.2,0.0,0.0,4.7,1.0,7.1,29.2,38.8,32.0,16501.0,25.5,0,0
37077970101,NC,Granville County,,,8,87.9,4826,36.8678380443086,2.46,9.9,51.4,50.6,59.7,36.9,0.1,0.0,0.0,0.4,3.0,2.2,21.6,37.1,41.3,23021.0,23.3,0,0
37077970102,NC,Granville County,,,8,89.2,3750,40.3225806451613,2.57,9.6,45.1,49.1,61.0,31.8,2.6,0.3,0.0,1.1,3.3,2.6,17.6,35.0,47.4,26430.0,11.0,0,0
37077970200,NC,Granville County,36.325905,-78.59463,7,88.6,4711,142.757575757576,2.58,8.7,45.6,50.6,56.2,38.0,0.4,0.0,0.0,4.6,0.8,12.0,22.9,28.4,48.8,23423.0,21.4,2,0.424538314582891
37077970300,NC,Granville County,,,7,91.6,3537,184.21875,2.52,17.6,45.7,43.7,60.8,35.5,0.0,0.5,0.7,0.8,1.7,2.8,18.2,31.0,50.8,21557.0,18.7,0,0
37077970400,NC,Granville County,,,7,86.0,3764,1075.42857142857,2.51,14.7,40.6,45.1,29.0,65.8,1.6,0.6,0.0,0.1,3.0,1.1,25.5,28.8,45.8,22459.0,30.9,0,0
37077970500,NC,Granville County,,,8,83.2,4152,86.8619246861925,2.82,7.0,38.9,46.0,40.9,47.0,0.0,0.0,0.0,6.4,5.6,13.7,15.3,35.3,49.4,25015.0,19.1,0,0
37077970601,NC,Granville County,,,3,88.6,6153,117.873563218391,2.75,2.4,40.5,47.7,76.9,17.2,0.0,0.0,0.0,3.4,2.5,4.7,14.2,30.6,55.2,28729.0,10.0,0,0
37077970602,NC,Granville County,,,2,91.0,7930,212.032085561497,2.89,3.1,40.2,48.1,81.5,14.0,1.3,0.6,0.0,0.0,2.6,5.3,13.1,26.5,60.4,32457.0,15.8,0,0
37077970603,NC,Granville County,36.10644809,-78.67384497,4,95.4,6153,244.166666666667,2.49,4.1,43.3,46.9,61.9,24.3,0.3,1.0,0.0,1.8,10.7,9.2,9.4,28.6,62.0,31811.0,5.5,1,0.162522346822688
37077970701,NC,Granville County,,,2,89.0,5233,72.883008356546,2.76,4.1,40.4,53.2,76.1,16.7,0.0,0.0,0.0,3.8,3.4,6.4,14.0,32.4,53.6,31323.0,8.9,0,0
37077970702,NC,Granville County,36.14327834,-78.74221658,4,75.3,2722,850.625,3.09,8.4,38.0,57.2,50.6,30.1,0.4,0.0,0.0,18.0,0.9,26.0,42.1,27.3,30.6,15487.0,31.2,4,1.4695077149155
37077970703,NC,Granville County,36.1342024233333,-78.7760455561403,4,80.8,4162,368.318584070796,2.48,8.0,32.1,64.4,49.5,38.4,0.3,1.7,0.0,6.6,3.6,11.4,30.9,33.5,35.6,16583.0,18.4,57,13.695338779433
37077970704,NC,Granville County,36.14532,-78.78939,4,,1248,402.58064516129,,,45.6,100.0,45.4,44.9,2.5,1.0,0.0,2.2,3.9,8.2,11.5,42.3,46.3,8018.0,,1,0.801282051282051
37079950101,NC,Greene County,,,2,77.1,4074,50.545905707196,2.68,8.5,37.8,56.6,57.2,28.7,0.1,0.0,0.0,7.5,6.4,20.0,26.4,32.6,41.0,20578.0,28.9,0,0
37079950102,NC,Greene County,,,2,83.7,5389,86.6398713826367,2.73,8.7,38.9,62.8,49.9,39.9,1.8,0.6,0.0,3.8,4.0,10.4,28.0,30.1,41.8,13227.0,24.3,0,0
37079950200,NC,Greene County,,,3,82.6,4818,70.8529411764706,2.79,16.5,38.5,50.9,60.1,29.3,0.0,0.0,0.0,7.7,2.8,18.5,21.6,31.1,47.3,22289.0,20.5,0,0
37079950300,NC,Greene County,,,6,88.6,6960,126.545454545455,2.49,8.3,44.1,47.6,58.1,40.6,0.0,0.1,0.0,1.1,0.2,12.3,23.6,32.6,43.7,20977.0,24.3,0,0
37081010100,NC,Guilford County,,,1,75.9,1746,4365.0,2.72,12.6,38.2,52.9,18.0,73.9,0.0,0.9,0.0,3.4,3.8,9.7,31.2,39.3,29.5,16733.0,32.9,0,0
37081010200,NC,Guilford County,36.101347,-79.7788591,1,82.2,4780,3676.92307692308,2.11,6.0,37.7,44.9,53.1,37.4,0.0,1.4,0.0,8.0,0.1,12.2,10.2,30.8,59.0,20359.0,34.8,6,1.25523012552301
37081010300,NC,Guilford County,36.0903715846154,-79.7829750153846,1,72.2,2925,2437.5,3.07,10.5,34.8,47.7,22.8,34.5,0.0,31.4,0.0,9.0,2.4,15.2,37.9,30.8,31.3,20088.0,29.5,26,8.88888888888889
37081010401,NC,Guilford County,36.088127,-79.80887,1,88.2,1534,2556.66666666667,1.91,2.4,42.0,46.4,92.2,0.0,0.0,4.2,0.0,0.8,2.7,2.2,3.9,15.2,80.9,32007.0,4.2,1,0.651890482398957
37081010403,NC,Guilford County,36.107025825,-79.823051465,1,91.8,1637,2728.33333333333,2.19,6.2,33.4,39.2,80.4,16.2,0.8,0.9,0.0,0.0,1.8,2.7,5.0,15.9,79.1,34782.0,8.1,4,2.44349419670128
37081010404,NC,Guilford County,36.107895,-79.792175,1,98.4,2552,2126.66666666667,2.45,1.4,49.1,50.8,96.4,1.4,0.0,1.4,0.0,0.0,0.9,1.3,0.6,3.6,95.8,52319.0,2.7,1,0.391849529780564
37081010500,NC,Guilford County,36.0817855909091,-79.8242920636364,1,94.7,2254,2049.09090909091,1.94,3.3,46.9,43.9,91.5,6.7,1.4,0.0,0.0,0.0,0.4,1.1,2.2,13.8,84.1,39889.0,10.3,11,4.88021295474712
37081010601,NC,Guilford County,36.072835875,-79.844946075,1,83.3,2673,2970.0,2.03,7.8,32.1,47.8,82.3,9.6,0.0,2.2,0.0,2.5,3.5,4.5,3.6,12.0,84.5,22475.0,27.7,8,2.99289188178077
37081010602,NC,Guilford County,36.0688145,-79.824950375,1,90.9,3886,5551.42857142857,2.31,4.6,25.0,42.2,70.6,23.0,0.8,4.2,0.0,0.0,1.4,5.8,0.9,10.7,88.4,19033.0,36.5,4,1.02933607822954
37081010701,NC,Guilford County,36.073516328125,-79.805329875,1,94.4,1806,3612.0,1.89,4.6,34.3,45.5,85.9,6.9,1.2,3.3,0.0,0.1,2.5,1.4,7.8,5.9,86.3,25179.0,20.5,32,17.718715393134
37081010702,NC,Guilford County,36.065665,-79.806545,1,93.4,4935,8225.0,2.18,14.2,20.2,40.9,64.0,28.9,0.4,1.2,0.0,1.4,4.1,5.0,1.3,8.3,90.4,3993.0,52.2,2,0.405268490374873
37081010800,NC,Guilford County,36.0727162044828,-79.7922813182759,1,89.0,2825,2825.0,1.52,8.5,37.0,56.7,65.3,30.7,0.2,0.4,0.6,2.6,0.3,5.2,13.9,19.6,66.5,30052.0,18.2,29,10.2654867256637
37081010900,NC,Guilford County,36.0848666857143,-79.7870631571428,1,84.7,1775,2958.33333333333,1.99,3.7,29.8,59.4,44.5,40.0,0.0,7.1,0.0,4.6,3.9,2.1,6.8,9.1,84.0,19359.0,35.9,7,3.94366197183099
37081011000,NC,Guilford County,36.074246,-79.77639,1,88.6,4958,4131.66666666667,2.48,24.1,20.0,45.1,12.4,81.0,0.6,0.7,1.0,1.7,2.6,5.8,29.7,34.4,35.8,4029.0,53.0,1,0.201694231544978
37081011101,NC,Guilford County,,,1,83.7,4173,3793.63636363636,2.41,15.0,32.5,43.7,6.0,83.4,0.0,3.6,0.0,1.6,5.5,2.9,25.3,32.9,41.8,16687.0,31.0,0,0
37081011102,NC,Guilford County,,,1,79.5,2771,2309.16666666667,2.41,20.3,40.9,47.8,0.4,98.1,0.3,0.0,0.0,0.0,1.3,0.0,21.2,21.6,57.2,17596.0,34.4,0,0
37081011200,NC,Guilford County,,,1,87.0,5134,5134.0,2.36,21.6,28.9,44.8,16.0,77.5,1.4,0.8,0.3,0.0,3.9,0.3,12.9,29.3,57.9,14317.0,41.2,0,0
37081011300,NC,Guilford County,,,1,79.3,3415,2134.375,2.61,13.9,34.6,49.1,5.4,90.4,0.9,0.4,0.0,1.3,1.5,5.1,15.0,24.0,61.0,15593.0,44.0,0,0
37081011400,NC,Guilford County,,,1,86.2,5177,5177.0,2.69,25.3,25.8,39.3,10.0,87.2,0.0,0.0,0.0,0.4,2.4,7.8,26.0,34.0,39.9,10298.0,62.4,0,0
37081011500,NC,Guilford County,36.063263,-79.807236,1,78.2,2188,2735.0,2.01,8.8,35.0,50.5,45.5,44.9,0.0,2.1,0.0,5.0,2.5,9.5,13.8,34.0,52.1,18857.0,34.4,1,0.457038391224863
37081011601,NC,Guilford County,36.049004,-79.81543,1,75.9,2510,2788.88888888889,2.57,11.3,36.2,44.0,51.1,31.9,1.6,11.2,0.0,1.1,3.2,15.8,16.4,38.2,45.4,21787.0,19.9,1,0.398406374501992
37081011602,NC,Guilford County,36.0476905125,-79.8395353,1,76.3,3398,2831.66666666667,3.08,10.3,32.5,46.6,45.5,34.9,1.1,4.1,0.0,8.8,5.6,28.0,21.6,32.3,46.1,23966.0,22.7,8,2.35432607416127
37081011904,NC,Guilford County,,,1,86.5,4782,3415.71428571429,2.44,8.8,33.2,45.1,30.3,62.6,0.8,4.0,0.0,0.5,1.7,3.1,16.8,26.1,57.0,24018.0,17.8,0,0
37081011905,NC,Guilford County,,,1,79.4,4509,2652.35294117647,2.64,12.0,34.2,47.2,23.9,64.3,1.0,2.1,0.0,7.0,1.7,10.0,21.4,28.3,50.3,21927.0,33.1,0,0
37081012503,NC,Guilford County,,,1,84.8,4595,3282.14285714286,2.33,4.7,40.5,48.5,78.4,12.5,0.0,8.3,0.0,0.4,0.4,4.1,4.2,18.7,77.1,28278.0,8.6,0,0
37081012504,NC,Guilford County,36.072906,-79.862946,1,81.1,3508,3897.77777777778,2.49,7.2,32.6,48.8,49.3,38.3,0.0,1.8,0.0,5.8,4.8,17.8,15.9,16.8,67.4,23002.0,22.2,1,0.285062713797035
37081012505,NC,Guilford County,36.081837,-79.86659,1,95.7,4581,2411.05263157895,2.44,4.0,50.2,49.3,92.1,3.6,0.2,1.5,0.0,1.6,0.9,4.2,2.7,8.6,88.7,46276.0,3.3,1,0.218292949137743
37081012508,NC,Guilford County,36.10652898,-79.82759416,1,91.5,3417,2135.625,2.12,2.3,40.8,49.7,87.1,8.8,0.0,1.7,0.0,0.8,1.6,1.5,5.2,19.6,75.2,30327.0,10.2,5,1.46327187591454
37081012509,NC,Guilford County,36.08281725,-79.8300225,1,95.5,2376,1980.0,2.4,2.8,51.3,48.4,85.8,7.9,0.4,4.8,0.0,0.7,0.4,1.8,5.0,8.1,86.9,42453.0,2.2,4,1.68350168350168
37081012510,NC,Guilford County,,,1,97.7,3107,2071.33333333333,2.51,2.9,50.2,51.7,88.4,5.1,0.0,5.3,0.3,0.0,0.9,1.4,2.1,10.4,87.5,55764.0,3.3,0,0
37081012511,NC,Guilford County,36.086998,-79.84357,1,98.5,4980,2621.05263157895,2.48,5.2,53.1,48.1,94.5,2.7,0.7,1.2,0.0,0.0,0.8,2.8,1.0,6.6,92.4,44152.0,2.6,2,0.401606425702811
37081012601,NC,Guilford County,36.059856135,-79.86283173,1,75.3,5906,1968.66666666667,1.89,6.8,31.4,49.3,52.6,40.4,0.0,3.3,0.0,0.9,2.8,17.9,19.9,23.8,56.3,20756.0,26.2,2,0.338638672536404
37081012604,NC,Guilford County,36.046486,-79.83551,1,78.5,5212,2895.55555555556,2.62,6.8,37.6,51.4,30.1,55.3,0.0,14.0,0.0,0.1,0.5,8.8,20.1,32.3,47.5,21363.0,24.1,1,0.191864927091328
37081012607,NC,Guilford County,36.040302,-79.8739,1,86.4,2357,1964.16666666667,2.75,3.1,38.9,52.9,53.4,29.5,1.1,4.6,0.0,10.8,0.6,24.5,11.2,30.3,58.4,30744.0,8.5,1,0.424268137462877
37081012608,NC,Guilford County,,,1,64.7,2914,4856.66666666667,2.74,5.6,27.2,49.1,30.0,36.4,0.0,7.5,0.0,25.6,0.5,48.0,31.3,36.1,32.7,19506.0,27.9,0,0
37081012609,NC,Guilford County,,,1,83.3,8337,2874.8275862069,2.54,8.0,33.5,50.1,31.5,48.2,1.3,9.4,0.3,7.7,1.5,14.9,16.1,30.5,53.4,22995.0,25.0,0,0
37081012610,NC,Guilford County,,,1,74.8,3369,3369.0,3.07,7.4,33.0,46.5,25.2,42.0,0.0,27.1,0.0,3.5,2.2,12.3,19.2,28.9,52.0,25043.0,20.4,0,0
37081012611,NC,Guilford County,,,1,76.0,3859,3215.83333333333,2.4,11.2,31.1,42.1,28.3,59.2,1.7,6.3,0.0,2.5,1.9,16.7,13.7,33.4,52.9,19944.0,29.0,0,0
37081012612,NC,Guilford County,,,1,83.5,6997,3887.22222222222,2.68,9.7,36.3,45.2,19.7,68.4,0.0,2.0,0.0,5.6,4.3,9.4,14.5,26.6,58.9,21798.0,26.1,0,0
37081012617,NC,Guilford County,,,1,79.7,3431,4288.75,2.61,9.9,32.3,50.7,25.6,55.4,0.9,7.4,0.0,8.5,2.2,14.0,18.0,31.7,50.2,21812.0,18.4,0,0
37081012703,NC,Guilford County,36.1213035,-79.801475,1,88.1,4444,2338.94736842105,2.19,4.3,43.7,44.4,64.6,26.7,0.0,5.7,0.0,1.8,1.2,1.7,9.1,19.6,71.2,31392.0,13.5,2,0.45004500450045
37081012704,NC,Guilford County,,,1,77.4,3823,4247.77777777778,2.65,15.9,33.9,51.8,24.6,46.0,0.5,17.9,0.0,6.7,4.3,15.1,28.4,30.1,41.6,20357.0,30.3,0,0
37081012705,NC,Guilford County,,,1,88.8,3448,2652.30769230769,2.27,15.0,47.3,49.7,2.3,95.6,0.0,0.3,0.0,0.0,1.7,0.7,17.3,35.4,47.3,18360.0,35.4,0,0
37081012706,NC,Guilford County,,,1,79.5,3614,3614.0,2.62,10.0,35.4,50.2,8.7,84.3,0.0,0.0,2.4,0.7,3.9,4.4,23.6,39.0,37.4,14722.0,44.3,0,0
