county,perc_insured,avg_household_size,unemployment_rate,median_age,male,white_race,black_race,native_race,asian_race,hispanic_latino,poor_english,ed_hs_plus,ed_college_plus,median_income,below_poverty,lat,lon,prov_density
28033,88.8,2.81,6.7,36.2,48.4,70.7,24.8,0.1,1.3,4.7,1.7,89.1,60,30914,10,34.874266,-89.99324,0.099479197
28035,83.8,2.58,12.5,32,47.6,59.7,36.8,0.3,0.9,3.1,1.7,86.2,57.7,18461,27.3,31.18858,-89.259447,0.563756981
28037,84,2.49,10,42.5,48.7,63.9,35.7,0,0,1,0.2,84.1,46.1,23853,18.7,31.477776,-90.895811,0
28039,83.3,3.08,8.8,36.8,50.3,89.4,7,0.2,1.2,2.3,1.7,80.3,40.3,22315,17.9,30.855431,-88.642268,0.042894522
28041,81.5,2.55,10.4,37.4,58.7,72.7,25.6,0.3,0,1,0.3,75.2,38.5,20116,18,31.212845,-88.634811,0
28043,85.8,2.82,9.6,40.3,47.8,55.4,43.8,0.3,0,0.1,0,77.3,48.1,17903,24.1,33.770031,-89.80274,0.046472721
28045,82.2,2.43,8.8,41.8,48.7,87.1,9.6,0,0.2,3.7,0.9,84.4,56,24608,18.5,30.391641,-89.482791,0.065177718
28047,82,2.53,9.6,35.7,49.4,68.9,23.8,0.5,2.9,5.3,2.4,86.4,56.9,23676,21,30.416536,-89.083376,0.55396082
28049,84.9,2.65,10.5,34,46.7,26.3,71.3,0.1,0.8,1.5,1.2,86.2,61.2,21983,25.5,32.267788,-90.466017,0.968944709
28051,80.8,2.83,18.9,33.8,47.6,16,83,0.1,0.3,0.3,0.4,74.6,34,13854,45,33.125942,-90.091197,0
28053,81.5,2.86,25.1,35.6,47.3,21.9,75.9,0.1,0.1,2.7,0.6,65.2,37.7,13790,42.5,33.130996,-90.523421,0
28055,86.2,2.22,10.7,42.3,61.5,39.2,60.2,0,0,0.6,0,66.5,32.1,16615,40.4,32.755539,-91.003535,0
28057,87.2,2.53,7.2,40,49.5,91.4,6.8,0,0.2,1.4,0.6,75.8,45.9,20817,20.2,34.281075,-88.363127,0
28059,84,2.77,8.7,38,49.1,71.9,21.7,0.4,2.2,5.5,2.4,87.8,56.5,25673,15.6,30.456005,-88.625101,0.191693291
28061,86.7,2.43,6.5,41.6,48.6,45.8,53.6,0,0,0.3,0.2,83.3,45.6,21590,22.1,32.016989,-89.11943,0.060466804
28063,88.8,2.88,11.9,36.3,49.6,13.3,86.2,0,0.5,0.1,0.9,78.5,42.5,16511,39.7,31.733633,-91.043878,0
28065,80.7,2.37,14.5,43.1,48.5,38.3,61.2,0,0,0.3,0.4,79.8,41.9,15453,34.7,31.565606,-89.826517,0
28067,87.3,2.67,7.5,36.8,48.6,69,29,0.3,0.6,4.2,1.5,80.5,51.2,20268,23.7,31.616601,-89.168532,0.087831013
28069,86.2,2.58,9.3,41.1,48.7,35.5,60.3,3.7,0,1.5,0.1,77.8,47,16184,29.9,32.750136,-88.625631,0
28071,89.6,2.5,7.3,29.2,48.6,72.2,24,0.1,1.9,2.4,1.4,89.5,68.6,20191,25.3,34.349298,-89.485903,0.536470408
28073,85.9,2.72,8.5,34.3,48.1,76.2,19.9,0.1,1.4,2.5,1.2,92.1,67.9,26921,16.1,31.197586,-89.506369,0.905690757
28075,85.4,2.56,9,37.4,48.5,54.4,42.5,0.1,0.8,2.2,0.8,86.2,55,20888,23.1,32.403998,-88.660449,0.441735136
28077,83.8,2.59,10.1,40.1,49,66,33,0,0,0.6,0,79.2,43.3,20895,21.7,31.550009,-90.10753,0.079346187
28079,82.9,2.69,9.9,35.5,49.9,51.7,41.8,5.8,0.3,4.3,3.5,76.7,39.8,18538,27.1,32.760737,-89.522236,0
28081,87.6,2.59,7,36.9,47.9,68.5,28.5,0.2,0.8,2.4,1.4,83.4,56.6,22681,18.5,34.29237,-88.682439,0.36350418
28083,83.6,2.72,13.1,32.8,46.3,24.6,72.8,0,0.8,2.5,1.4,77.4,43.6,16661,40.4,33.54979,-90.294934,0.131147541
28085,86.9,2.63,8,38.1,47.9,68.2,30.8,0,0.7,1,0.7,85.9,48.4,21102,25.5,31.535216,-90.453566,0.086477761
28087,85.7,2.55,11.5,36.9,47.8,53.9,43.5,0.2,0.9,1.9,1.7,84.2,53.9,21970,21.9,33.471424,-88.439723,0.167266037
28089,91.9,2.67,5.5,37.1,47.8,56.8,38.2,0.2,2.4,2.8,2.3,90.2,73.9,32271,12.7,32.63437,-90.03416,0.255425332
28091,82.5,2.6,8.8,39.8,48.6,65.8,32.2,0.2,0.4,1.4,0.8,77.7,40.5,17245,27.3,31.230167,-89.821712,0.077489345
28093,83.7,2.59,7.5,39.5,49.2,49.2,47.8,0.1,0.1,3.4,0.5,78.4,39.7,24106,18.2,34.76619,-89.504231,0
28095,87.2,2.55,9.4,40.9,47.7,68,30.5,0,0.1,1.1,0.3,78.6,43.7,20860,20.6,33.89003,-88.485038,0.027755419
28097,90.6,2.35,8.3,42.3,47.5,53.7,44.8,0,0.3,1.5,0.3,74.9,41.3,18573,28.5,33.500714,-89.639625,0
28099,84.5,2.7,8.3,36,47.9,60.1,21.3,16.2,0.4,1.9,1.9,78.6,45.4,19427,22.3,32.752518,-89.119274,0.033928208
28101,87,2.62,9.2,37.8,47,63.3,30.3,4.8,0.2,1.7,1.3,83.5,53.7,20609,23.3,32.40197,-89.118412,0.09237022
28103,84,2.72,15,36.1,47.4,30.1,69.2,0.5,0,4,1.7,68.9,36.9,15211,32.4,33.106508,-88.566004,0
28105,88.8,2.57,11,25.2,50.3,58,37,0.1,3,1.6,1.8,86.8,66.2,16231,32.6,33.422313,-88.876151,0.101165426
28107,84.4,2.8,9.2,36.5,48.3,48.5,50.3,0,0,1.6,1.3,79.6,42.9,21798,22.4,34.365205,-89.963065,0.116553513
28109,84.1,2.61,11.3,40.9,49.5,84.3,13,0.2,0.3,2.9,0.6,83.6,53.3,21267,20.3,30.774793,-89.586904,0.054380336
28111,81.9,2.72,10.4,40.8,48.7,78.9,20,0,0.1,1.3,0,80.8,42,18067,19.7,31.169307,-88.988755,0
28113,84.5,2.65,9.4,36.9,47.4,44.8,53,0.4,0.5,1.4,1.3,79.3,46.3,18532,31.7,31.177516,-90.397728,0.225343649
28115,81.6,2.83,7,37.3,49.9,80.6,15.1,0.1,0.3,6.1,3.5,76.7,43.1,21077,18,34.227081,-89.037239,0.032402307
28117,84.3,2.54,9.1,39.5,48.8,83.9,13.4,0,0.2,1.3,0.1,76.4,44.7,17872,22.7,34.621104,-88.522179,0
28119,77.8,2.45,26.1,39,48.1,28.5,70.5,0,0.1,1.2,1.3,67.6,36.4,15408,37.8,34.252833,-90.290171,0
28121,89.5,2.61,5,37.1,48.3,77.1,19.9,0.1,1.1,2.5,1.5,89.9,62.5,30642,9.6,32.267123,-89.946063,0.35151761
28123,81.6,2.84,12,36.1,48.5,58,37.8,0.8,1.1,10.8,6.9,72.8,38.1,17618,26.5,32.427127,-89.533209,0
28125,78.8,2.51,23.2,38.7,46.1,25.5,73.8,0.1,0.4,0.4,0.2,74.7,46.4,18364,31.4,32.892395,-90.827613,0
28127,83.8,2.82,10.7,37.9,48.8,62.7,35.4,0.4,0,1.8,1.1,80.4,42.5,20133,27.4,31.902505,-89.917709,0.073316471
28129,88.1,2.72,3.9,40.6,47.9,74.8,24.8,0,0.1,0.3,0.1,81.3,38.3,20327,22.7,32.019029,-89.494877,0
28131,84,2.98,8.4,37.6,51.1,78.7,19.5,0.7,0.1,1.8,0.4,82.8,46.9,20506,20.3,30.790184,-89.112297,0.055570992
28133,80.7,2.76,19.7,34.5,52.3,25.2,73.8,0.2,0.1,1.6,0.5,72.7,43,17366,34.6,33.605529,-90.59509,0
28135,87.1,2.48,13.5,35.2,59.1,37.7,46.6,0.5,1.4,15.2,4.9,67.2,34,16956,28.2,33.954527,-90.172245,0
28137,85.2,2.68,8.2,36.7,48.9,67,30.6,0.1,0.3,2.5,1.9,79.8,51.4,23580,15.7,34.649553,-89.943105,0.035288305
28139,87.7,2.59,10.6,38.7,49,80.8,17,0.1,0.3,4.8,2.2,77.2,43.2,21195,23.5,34.763618,-88.918819,0.090657722
28141,86.1,2.48,10,42.7,48.5,94.9,2.4,0.4,0.1,2.7,0.6,78.5,38.5,19793,18.6,34.737697,-88.236064,0
28143,84.1,2.57,10.9,32.4,46.2,19.8,77.4,0,0.5,1.7,1.9,78,47.3,20341,28.4,34.652201,-90.37177,0
28145,85.1,2.69,9,38,48.8,82.2,14.6,0.2,0.8,4.4,1.6,76.3,44.6,21186,19.1,34.489533,-89.002339,0
28147,80.7,2.5,8.5,40.3,49,53.1,45.8,0,0.3,0.5,0.3,77.4,34.1,17925,25.9,31.164492,-90.103431,0
28149,86,2.56,7.2,38,47.5,49.1,48.3,0.1,0.8,2.1,1.3,86.6,54.5,23248,23.7,32.356095,-90.852384,0.188150688
28151,79.8,2.66,19.7,36.4,46.9,26.4,71.7,0.1,0.6,1.4,0.9,76.9,46.6,17223,34.9,33.273174,-90.944446,0.102408651
28153,86,2.72,9.8,36.9,48.1,59,39.4,0.3,0.4,1.4,0.3,75.5,37.9,18900,25.5,31.642503,-88.678214,0
28155,87.1,2.49,10,40.1,49.1,79.1,19.2,0.2,0.2,1.4,0.2,85.2,49.7,20475,21.5,33.612048,-89.283836,0
28157,83.4,2.85,9.8,36.8,52.9,28,71.5,0,0,0.3,0.3,69.4,30.2,15270,35.6,31.161091,-91.324617,0
28159,87.3,2.36,11.4,40.8,48.8,51.2,47.9,0.5,0,1.1,0.5,78.1,44.7,18727,28.3,33.078724,-89.037391,0.107997192
28161,86.8,2.37,5.2,42.1,48,58.7,39.9,0.4,0.2,1.5,0.5,78.4,41.4,20439,21.6,34.030666,-89.703807,0
28163,83.2,2.72,17.9,35.6,55.2,37.9,59.1,0.3,0.5,3.6,2.6,76.7,38.2,16869,34.5,32.765675,-90.387928,0
29001,91.2,2.41,6.5,27.7,47.1,92.6,2.2,0.2,2,2.5,1.6,89.9,55,17136,26,40.190666,-92.603592,0.469722472
29003,92.7,2.51,4.4,42,49.4,96.2,1.5,0.4,0.4,2.2,0.1,90.5,52.1,27232,9.2,39.988863,-94.803551,0
29005,88.5,2.11,3.9,47.7,49.4,97.8,0.5,0.3,0.4,1.2,0.3,90,48.8,24662,12,40.431846,-95.437555,0
29007,87.1,2.58,7.9,40.1,45.3,89.1,5.9,0.2,0.3,2.9,0.9,84.5,38.1,21910,17.7,39.21448,-91.843415,0.579867017
29009,81.9,2.67,10.7,43.3,50.3,93,0.2,0.5,1.5,8.6,4.8,82.1,39.9,20873,22.3,36.699378,-93.834326,0.027998656
29011,88.6,2.43,5.7,40.8,49.6,94,0.2,1.8,0.6,2.4,1.6,86.4,44.2,21022,22.9,37.500799,-94.344089,0
29013,86.2,2.45,5.6,41.2,49,95.6,1,0.6,0.2,2,0.6,85.3,40.9,22567,16.3,38.257217,-94.339246,0.181675044
29015,87.1,2.29,9.8,52.9,49.6,96.9,0.4,0.3,0.2,1.8,0.6,85.2,40.8,18465,19.3,38.301036,-93.287942,0.2124834
29017,88.8,2.51,4.4,43.5,50.3,97.8,0.3,0.8,0.3,1.1,0.2,78.7,32.7,21210,23.7,37.318346,-90.024604,0
29019,92,2.41,4.6,30.3,48.5,81.8,8.2,0.2,4.2,3.2,2.8,93.6,73.2,25646,19.3,38.989861,-92.310202,1.776898011
29021,87.5,2.56,6.5,36.9,50.3,88.8,5.1,0.3,1,6.1,3.2,87.2,50.8,23823,18.4,39.660369,-94.808173,0.492087457
29023,87.7,2.52,9.6,40.2,48.3,90.6,5.3,0.5,0.7,1.9,0.4,83.2,46.5,19715,21.6,36.71518,-90.40313,0.839415207
29025,91.4,2.37,4.4,42.8,50.9,96.2,0.8,0.4,0.2,2,0.8,90,46.1,26294,13.2,39.658998,-93.979179,0
29027,89.8,2.54,5.6,37.8,51.1,91.7,3.8,0.3,0.9,2,0.9,85.6,48.2,26442,13.1,38.835547,-91.923446,0.850245005
29029,83.6,2.66,8.8,50.1,49.6,96.5,0.7,0.5,0.6,2.6,1.3,88.3,52,21283,18.2,38.026527,-92.765327,0.271788367
29031,91.1,2.5,5.9,36.2,48.4,88.1,7.7,0.3,1.4,2.3,1.1,90.1,58.3,24403,17.7,37.384141,-89.685658,0.409788831
29033,87.5,2.4,8.6,42.8,48.5,96.1,0.9,0,0.3,1.4,0.6,85.9,40.3,20755,18.5,39.427375,-93.500227,0
29035,82.6,2.5,9.5,40.6,48,95.5,0.1,1.7,0,2.2,0,79.8,46.7,18324,20.6,36.944858,-90.945705,0.160025604
29037,91.6,2.64,5.7,39.4,49.1,91.8,3.5,0.4,0.7,4.1,1.3,92.5,58,31059,9.3,38.646474,-94.354547,0.197386601
29039,83.9,2.34,10,44.4,49.8,96.7,0.1,0,0.1,1.9,0.1,84.4,43.7,17674,23.3,37.733655,-93.850014,0.358886018
29041,92.6,2.54,3.7,45.4,49.5,96,2.4,0.2,0.1,0.8,0.1,87.7,38.4,21595,15.4,39.517968,-92.96162,0
29043,89.2,2.7,6.3,37.5,48.6,95.7,0.6,0.7,0.6,2.8,0.6,91.1,59.9,27282,11,36.969739,-93.187614,0.207183162
29045,86.1,2.39,4.4,43.7,50.6,97.5,0.3,0.4,0,0.3,0.8,86.5,43.1,24184,13.8,40.407275,-91.729472,0
29047,90.9,2.61,5.2,36.8,49,86.5,5.7,0.5,2.1,6.5,2.5,92.7,63.7,31577,9.1,39.315551,-94.421502,0.343148819
29049,88.2,2.47,5,40.9,50.2,95.1,1.7,0.7,0.6,1.9,0.6,92.5,54.1,28624,9.5,39.608723,-94.395803,0.048794769
29051,90.8,2.42,5,37.9,50.6,83.3,11.5,0.5,1.3,2.7,0.9,91.3,59.9,30922,12.6,38.503233,-92.280027,0.548281399
29053,90,2.45,5.4,38.8,52.6,89.2,6.3,0.3,0.3,1.6,0.8,89,48.9,25774,13.3,38.845386,-92.812323,0.170328734
29055,84.2,2.6,11.9,41.6,49.3,97.6,0.2,0.4,0.1,1.8,0.3,78.2,38.3,19220,21.4,37.96656,-91.313933,0.040741495
29057,83.2,2.4,8.2,46.9,51,95.7,0.4,0.5,0.1,1.9,0.4,86.4,43,19582,20.6,37.43235,-93.854878,0.395256917
29059,79.1,2.65,10.8,43.3,49.7,95.3,0.1,0.9,0.1,1.9,2.2,81.4,39.4,17615,18.2,37.683583,-93.033815,0.06057669
29061,81.1,2.65,4.7,40.8,50.5,97.2,1.2,0.3,0.1,1.4,3.1,84.1,42,25227,16.3,39.962839,-93.970053,0
29063,91.2,2.43,5.5,40.4,63.1,84.6,10.2,1,0.3,3.9,0.4,86,38.4,24622,14.2,39.894665,-94.40719,0
29065,81.6,2.61,8.1,43.1,49.8,96.3,0.6,0.8,0.4,1.5,0.6,79,39.5,19361,22.4,37.603075,-91.489716,0.064193093
29067,83,2.61,6.8,47.4,50.1,98.2,0.1,0.3,0,1.3,0.8,80.1,36.5,15540,20.5,36.946517,-92.515892,0
29069,83.2,2.41,7.9,39.6,48.1,85.3,9.6,0.4,0.3,6.2,2,74,36.2,18156,27.4,36.306905,-90.065394,1.023312334
29071,90.5,2.52,5.9,40.6,49.8,96.4,0.9,0.1,0.5,1.6,0.6,87.2,53.5,26220,12,38.408313,-91.07341,0.137170179
29073,91.8,2.37,5.1,45.7,49.7,97.7,0.5,0.3,0.3,1.3,0.6,86,43.7,21986,14.3,38.441183,-91.50578,0.067226891
29075,88.9,2.43,5.5,41.8,48.1,97.2,1.1,0.2,0.5,1.1,0.9,89.2,45.7,21947,15.9,40.208127,-94.405321,0
29077,87,2.3,5.8,35.7,48.7,90.7,3.3,0.5,1.8,3.4,1.7,91.1,62.7,23409,18.7,37.258196,-93.340641,0.938871742
29079,83.5,2.44,4.5,40.8,48.4,96.5,0.7,0.6,0.3,2,2.3,87.2,47.5,20823,19.9,40.112541,-93.565054,0.293226469
29081,85.2,2.33,3.6,42.5,49.8,97.2,0.8,0.1,0,2,2.5,85.4,37.1,22209,18.6,40.34562,-93.992582,0
29083,86.8,2.3,6.9,43.8,49.5,95.9,1.5,0.7,0.2,2.1,0.5,87,44.8,22972,21.4,38.386491,-93.792628,1.04879161
29085,84.2,2.32,11.6,54.2,48.8,96.7,0.2,0.9,0.2,1.4,0.3,81.8,39.2,17469,25.2,37.9367,-93.322834,0.107909787
29087,89.4,2.1,4.5,47.8,50.1,96.7,0.4,0.9,0.7,0.2,0.1,90.4,46.5,23871,13.9,40.095724,-95.219072,0
29089,91.4,2.5,4.6,38.9,50,91.9,5.2,0.5,0.2,1.4,0.3,88.2,50.2,23472,18.2,39.143365,-92.695926,0
29091,87.1,2.45,6.8,40.5,48.7,95.8,0.3,0.5,0.6,2,0.6,84.8,45.5,18688,22.7,36.774369,-91.887368,0.471873836
29093,84.1,2.43,10.3,44.1,49.6,95.8,1.9,0.7,0.1,1.7,0.4,80.7,40,18897,21.8,37.594364,-90.984682,0.097847358
29095,86.7,2.43,6.7,36.5,48.4,66.6,23.7,0.5,1.7,8.7,3.5,89.8,60.4,27908,17.2,39.005441,-94.343326,0.728450375
29097,85.8,2.51,6,35.8,48.7,90.9,2.2,1.3,1.1,7.6,3,87.1,51.3,23070,17.8,37.205197,-94.337259,0.391902944
29099,90.4,2.68,7.4,38.8,49.7,96.2,1,0.2,0.7,1.8,0.7,87.5,54.4,28359,10.9,38.257599,-90.543542,0.116878622
29101,89.9,2.49,7.3,29.8,51.5,89.4,4.4,0.7,1.5,3.9,1.2,91.4,59.8,22341,17,38.741528,-93.811863,0.497888584
29103,79.9,2.37,6.1,43.6,50.7,96.5,0.4,0,0.2,1,0.2,86.1,42.4,21100,20.1,40.136856,-92.146835,0
29105,84.8,2.56,8.4,40.1,49.6,95.7,0.5,0.8,0.4,2.2,0.3,81.8,42.9,20821,19.2,37.659688,-92.59484,0.337980566
29107,90.1,2.41,5.7,42.1,49.2,94.3,2,0.3,0.5,2.7,1.2,88.9,46.2,26408,12.2,39.068705,-93.802639,0.182988197
29109,84.5,2.58,7,39.6,49.9,94.8,0.5,0.5,0.5,7,2.8,84.2,45.5,21405,18.1,37.10659,-93.830551,0.209402157
29111,89.4,2.46,4.8,39.3,50.2,94.2,2.9,0.6,0.2,1.7,1.8,87.8,40.8,21446,13.8,40.084559,-91.728803,0
29113,90.4,2.91,8.1,36.7,50.1,94.9,1.8,0.3,0.5,2.2,0.8,87.3,44.9,26843,13.8,39.062255,-90.962916,0.073683823
29115,86.3,2.46,3.7,42.8,47.9,95.9,0.4,0.2,0.2,1.9,1.1,88.2,39.4,22465,18.4,39.86444,-93.108019,0
29117,86.4,2.39,4.3,41.5,45,94.3,2.8,0.6,0.5,1.5,0.4,86,44.7,24164,17.8,39.778587,-93.548201,0.066414292
29119,78.2,2.72,6,37.2,50.9,88.9,1.9,2.7,1.4,11.4,6.6,78.2,42.7,22533,20.7,36.630218,-94.343956,0
29121,88.2,2.48,8.5,42.9,49.3,94.6,2.3,0.3,0.4,1.2,0.7,87.4,43,21571,18.8,39.829795,-92.56434,0.064939282
29123,87.3,2.61,6.1,42.9,49.1,95.5,1.4,0.5,0.6,0.8,0.1,80,43.4,18916,16.4,37.473235,-90.345453,0.080625655
29125,86.9,2.44,9.2,43.9,49.5,98,0.5,1,0.2,1.9,0.9,82.6,40.7,21842,18.9,38.162615,-91.923601,0.111271837
29127,87.4,2.42,6,39.4,48.2,91,5.1,0.4,0.9,1.6,0.4,87,48.6,22151,17.3,39.807538,-91.635379,0.346524361
29129,81.1,2.55,4.6,43.9,50.1,97.1,0.5,0,0.5,1.3,2,88.9,41.2,24190,14.6,40.421413,-93.567631,0
29131,87.6,2.62,6.8,41.4,49.4,96.3,0.5,1.3,0.4,1.7,0.7,84.8,41.8,20948,19.3,38.21668,-92.429876,0
29133,82.4,2.41,10.8,38.5,53.6,73.4,23.7,0.8,0,1.9,0.2,72.8,33.7,14636,30.5,36.826264,-89.295929,0
29135,85,2.64,4.6,38,52.4,92.9,3.4,0.3,0.1,4.5,4.9,83.5,39.8,25686,12.3,38.633037,-92.583642,0.063131313
29137,85.2,2.41,5.7,45.1,50.1,94.9,2.9,0.8,0.2,1.4,1.7,89.7,41.7,23288,15.7,39.49827,-92.006458,0
29139,89.4,2.35,7.4,44,49.8,95.9,1.5,0,0.3,1.7,0.6,83.8,40.9,22405,17.5,38.935184,-91.465427,0
29141,75.9,2.52,9.5,46.3,50.2,96.3,0.9,0.3,0.1,2,2.1,77.8,36.9,19500,24.2,38.420807,-92.874835,0.099098206
29143,81.1,2.45,11.5,40.9,48,81.3,15.9,0.2,0.1,1.6,0.3,75.9,34.7,19378,24.6,36.594261,-89.655948,0
29145,84.8,2.62,5.9,39.6,49.9,90.9,0.9,2.2,1.2,5,2.1,85.7,51.4,22792,14.4,36.908364,-94.335021,0.817146456
29147,89,2.33,5.4,28.7,49.5,94.1,2.7,0.3,1.3,1.5,1.1,92.6,51.4,17686,25.5,40.361136,-94.883146,0.217145835
29149,83.6,2.48,5.5,46.5,49.3,95.7,0.2,1.3,0.5,1.6,0.1,83.6,41.8,19564,26.3,36.68531,-91.401827,0
29151,93.7,2.66,3,40,52.2,98.2,0.8,0.3,0.1,0.7,0.4,90.3,45.3,28431,6.9,38.464253,-91.859504,0
29153,84.2,2.18,9.6,51,50.1,96.4,0.1,0.1,0,1.7,0.2,83.8,37.3,17419,27.2,36.64959,-92.458549,0
29155,84,2.51,11.1,37.8,47.3,70.1,27,0.3,0,2.4,0.8,74.7,36.7,18252,29.1,36.209916,-89.785942,0.568214103
29157,92.6,2.53,4.3,40.2,49.5,97.5,0.5,0.4,0.6,2.1,0.7,87.5,41.4,27985,7.9,37.71113,-89.802125,0.052213868
29159,85.5,2.58,6.5,37.5,49.1,90.9,3,0.1,0.4,8.3,4.1,83.2,50.8,21257,16.9,38.727367,-93.285207,0.189604911
29161,89.7,2.48,6.2,34.5,52.2,90.8,2.7,0.9,3.5,2.4,3.1,87,53.8,21387,20.6,37.866326,-91.790349,0.535319965
29163,86.2,2.43,5.6,38.9,55.5,89.6,6.4,0.4,0.2,2.1,0.9,80.3,35.5,21754,15.2,39.339959,-91.171607,0.270635995
29165,92.5,2.5,4.6,38.1,49.3,86.8,6.9,0.4,2.6,5.6,2.7,95.3,73.1,36970,7.1,39.378696,-94.761472,1.537327577
29167,87.4,2.5,8.9,37.4,48.9,95.8,0.8,0.9,0.3,2.3,1.1,86.6,49.3,20931,17.6,37.616761,-93.400817,0.514254492
29169,87.9,2.86,10.8,26.9,56.9,75,14,1,1.8,10.5,2.7,89.9,58.9,20253,14.6,37.824835,-92.207022,0.900529061
29171,85.4,2.27,2.7,46.8,50.2,97.4,0.3,0.1,0.6,1.4,2.1,88.6,48.4,20919,18.7,40.478606,-93.014531,0
29173,89.3,2.56,6.6,44.9,50.8,96.8,1.2,0.6,0,1.3,0.3,87.9,38.5,25256,12.6,39.553455,-91.524787,0
29175,88.8,2.69,7.5,39,52.5,90.4,5.1,0.4,0.5,1.9,1,86.5,49.4,21030,17.6,39.439249,-92.492959,0.079741637
29177,90.9,2.61,8,41.6,49.5,95.6,1.5,0.5,0.2,2.3,0.6,88,41.8,26354,16.1,39.308401,-93.995746,0.043628114
29179,87,2.38,8.8,46.8,51.7,95.7,1.7,0.8,0.1,1.3,0,76,33.9,20222,19.6,37.360857,-90.969516,0.153139357
29181,84.2,2.59,7.9,42.2,49.5,96.6,0.2,0.2,0.1,1.2,0.4,78.2,38.1,16982,23.9,36.648902,-90.86706,0.071756602
29183,93.9,2.65,4.2,37.7,49.2,90.4,4.4,0.2,2.3,3.1,1.7,94.4,68.8,35530,6.1,38.781102,-90.674915,0.247462196
29185,83.1,2.31,8.6,49.8,50.3,95.9,0.8,0.4,0.3,2.1,1.8,81.1,37.5,17534,22.4,38.039069,-93.773076,0
29186,93.6,2.46,4.4,42.2,50.4,96.1,1.1,0,0.1,1,0.7,87.4,44.5,25690,14.5,37.885845,-90.161531,0
29187,87.2,2.4,7.3,38.8,53.9,93.3,4.7,0.2,0.2,1.4,0.3,82.3,46.2,20549,16.8,37.810707,-90.473868,0.332175751
29189,91.8,2.44,6.7,40.3,47.4,69.2,23.6,0.2,3.8,2.7,3,92.9,71.4,31548,10.3,38.640702,-90.445954,0.673622771
29195,90.7,2.49,4.8,37.4,49.9,85.8,5.3,0.1,0.3,9.5,3,84.5,45.5,22703,17.1,39.13584,-93.204164,0.25846472
29197,82,2.52,6,41.3,49,97.7,1.1,0.1,0,0.3,0.5,86.6,44.9,19122,22.1,40.469361,-92.519016,0
29199,70.8,2.69,4.9,39,48.8,97.9,1.7,0,0,0.3,0.9,82.8,40.8,22466,16.4,40.447686,-92.142824,0
29201,87.2,2.52,6.4,39.6,48.6,85.7,12.1,0.4,0.1,2.1,0.6,83.1,40.9,21747,19.6,37.047793,-89.568098,0.205159768
29203,83,2.56,8.4,44.8,49.1,95.6,0.2,1.6,0,1.8,0.1,81.7,40.4,18181,22.6,37.152498,-91.391328,0
29205,85.1,2.37,5.8,42.1,49.9,97.4,1.8,0,0.1,1.5,0.8,90.6,43.6,23051,15.7,39.797531,-92.088719,0
29207,86.7,2.47,8,42.2,48.7,97.2,1.5,0.1,0,1.6,0.3,80.5,41,21295,16.7,36.851557,-89.947481,0.033570565
29209,86.3,2.43,8.2,52.1,49,96.5,0.1,0.8,0,2,0.5,86.8,47.9,21107,13.4,36.751004,-93.473701,0.064108728
29211,86.5,2.64,4,41.4,50.7,92.7,1.4,0.5,0.7,18.3,9.1,83.9,35.4,22324,16.4,40.209587,-93.109783,0
29213,80.6,2.39,7.5,41.7,48.7,92.5,0.9,0.7,0.8,5.4,2,88.2,53.6,20578,17.8,36.649827,-93.042819,0.167121609
29215,83,2.63,7.4,41.5,51.4,93,1.8,2.3,0.1,2,0.3,82,38.6,19244,26.2,37.314257,-91.964478,0
29217,82.9,2.44,4.6,40.7,49,95.8,1,0.5,0.7,2,1.3,87.4,46.4,21226,17.4,37.850196,-94.341597,1.055864849
29219,88.5,2.79,6.6,40.4,50.4,94,2.1,0.2,0.4,3.2,1,85.8,49.9,26315,13.6,38.761902,-91.159306,0.150195254
29221,84.8,2.64,10.9,40.7,51.3,94.8,2.4,0.4,0,0.3,0.3,76.9,35.7,18323,19.8,37.942611,-90.897018,0.119990401
29223,85.8,2.35,9.1,46.8,49.8,97,0.7,0.4,0.1,1.5,0.4,75.3,38.3,18236,23,37.111106,-90.453801,0.1499138
29225,83.2,2.75,5.6,37.6,50.9,95.5,1.2,0.4,0.3,1.9,3.9,86,47.5,22472,18.7,37.280804,-92.87608,0.16183412
29227,88.4,2.19,4.2,47.9,47.7,97.7,0,0,0,1.6,0.8,89.1,45,23958,13.1,40.480192,-94.418748,0
29229,81.5,2.46,9.1,41.9,49,96.7,0.6,0.2,0.3,1.7,0.5,79.4,36.3,17789,25.3,37.267636,-92.48001,0.21765154
29510,85.3,2.18,10.6,34.8,48.3,45.6,47.9,0.2,3.1,3.9,3.6,84.6,61.7,23556,26.7,38.635699,-90.244582,1.765655159
30001,88.7,2.2,6.9,42.7,49.9,95.3,0.1,2.2,1.7,3.8,1.9,93.7,61.6,21697,17,45.133863,-112.892869,0.214661372
30003,60.8,3.63,16.8,30,49.4,31.7,0.1,65,0.1,5.2,2.8,86.3,52.3,22292,27.8,45.407869,-107.518163,0.151354624
30005,71.2,2.84,14.2,34,49.7,47.3,0.2,49.5,0,2.4,0.9,89.5,60.3,20260,28.6,48.428282,-108.967648,0.302617643
30007,87.8,2.34,5.6,46.7,51.4,94.3,0.2,1.5,1.4,1.2,0.4,93.7,56.1,26539,8.3,46.329849,-111.497873,0.175685172
30009,88.6,2.34,3.7,49.6,50,97.1,0,1.3,0.2,2.4,1.1,93.9,64.3,25976,10.8,45.224468,-109.028554,0
