county,Latitude,Longitude,% Insured,Population,Avg. Household Size,Unemployment,Median Age,% Male,% White,% Black,% Native,% Asian,% Hawaiian/PI,% Other Race,% Multi-Race,% Hispanic/Latino,% Education < HS,% HS Grad or Higher,% Some College or Higher,Median Income,% Poverty,MH Provider Count, MH Providers per 1000 Pop.
5091,33.46091115,-94.01799586,84.4,43666,2.49,8.6,37.6,49.4,71.2,25.2,0.6,0.1,0.1,0.8,2,2.9,14.5,39.2,46.3,22287,20.6,10,0.22901113
5093,35.78944573,-89.96913093,86.2,44199,2.58,10.9,35.9,48.6,61.1,34.9,0.1,0.2,0.1,1.8,1.9,3.9,19.6,36.8,43.5,18356,25.5,5,0.113124731
5095,34.904415,-91.19691,85.8,7542,2.26,10.7,45.5,46.5,56,40.9,0.1,0.4,0,0.4,2.2,2.4,21.8,41.7,36.4,18212,28.6,1,0.132590825
5097,,,85.3,9100,2.4,4.5,49.2,49.8,92.7,0.6,2.3,0.9,0,1.9,1.7,3.9,20.2,35.4,44.3,18402,18.8,0,0
5099,33.81081,-93.37891,85.2,8668,2.42,7.2,44,51.8,64,34,0.2,1.3,0,0,0.5,0.3,16.9,45,38.1,20111,30.8,1,0.115366867
5101,,,86.6,7988,2.44,5.1,47.9,50.2,95.5,0,1.1,0.5,0,0,2.9,1.1,19.6,40.7,39.7,16942,21.6,0,0
5103,33.58351535,-92.8339972,89.6,24728,2.36,7.9,42.8,47.1,57.3,40.7,0.2,0.1,0,0.1,1.6,2,13.8,42.6,43.5,19282,24.5,2,0.080879974
5105,,,89.6,10246,2.69,7.4,43.7,49.8,93.2,2.7,0.3,0.1,0,1.4,2.4,2.4,17.8,43,39.2,22529,17.8,0,0
5107,34.517221,-90.607847,84.6,19929,2.48,17.6,37.3,46.9,36.4,62.3,0,0.1,0,0.1,1.2,1.7,23.6,31.4,44.9,17097,33.5,2,0.100356265
5109,34.3261607,-93.5376102,85.1,11017,2.52,5.6,41.4,49.1,89.1,3,0.3,0.7,0,5.1,1.8,6.6,18.6,35.6,45.9,19712,18.5,1,0.090768812
5111,35.67843713,-90.54839771,86.1,24131,2.51,6.8,39.9,49,89.3,6,0.4,0.1,0,0.7,3.5,2.8,21.3,42.5,36.2,19699,22.1,2,0.082880942
5113,34.5874089,-94.22335528,85,20290,2.54,8.7,44.1,48.7,92.6,0.4,1.2,0.4,0,2.2,3.2,6.3,15.7,36.9,47.3,18610,25.2,5,0.246426811
5115,35.28330999,-93.15598772,88.3,63107,2.6,7.1,34.9,49.2,91.2,3,0.4,1,0,1.4,3,8.2,16.5,33.8,49.7,20167,19.6,12,0.190153232
5117,34.7815243,-91.5809929,87.9,8334,2.13,6.7,45.4,49.1,85.2,13.4,0.4,0,0,0.3,0.7,0.4,17.6,43.4,39.1,22919,19.8,1,0.119990401
5119,34.76326006,-92.3212944,88.4,391806,2.48,6.4,36.5,47.9,57.9,35.9,0.3,2.1,0,1.2,2.5,5.9,9.9,27.1,63,26816,18,474,1.209782392
5121,,,86.2,17584,2.35,4.1,42.9,49.4,96.6,1,0.7,0,0,0.3,1.3,1.8,16.7,38.3,45,19012,19.6,0,0
5123,35.02183577,-90.77928419,85.3,27023,2.52,11,38,54.1,42.5,53,0.3,0.3,0.1,2.3,1.4,4.7,22,38.7,39.2,18557,24.6,2,0.074011028
5125,34.58715801,-92.5657713,91.3,115577,2.68,4.7,39.2,49.1,90.1,6,0.3,1,0.1,0.5,1.9,4.2,10.7,33.4,55.8,28605,8.5,19,0.164392569
5127,,,89.6,10661,2.67,11.9,42,50.6,90,0.1,1.5,3.1,0,2.1,3.2,7.4,23.6,38.5,38,18104,20.9,0,0
5129,35.91647804,-92.63133906,86.7,7938,2.46,4.2,47.5,50.1,94.3,0.4,1.2,1.2,0,0.4,2.4,1.3,15.4,42.1,42.6,20262,20.7,1,0.125976316
5131,35.35198103,-94.36598926,86.3,127351,2.49,5.4,37.1,48.9,79.6,6.6,1.4,4.4,0.1,4,3.9,13.4,17.5,31.9,50.6,21954,22.2,52,0.408320312
5133,34.04647263,-94.35509533,81.4,17193,2.84,6.8,35.2,49.9,65.4,5,2.1,0.5,0,25.1,1.9,32.3,30.4,34.6,35.1,21438,22.4,1,0.058163206
5135,,,85.4,17027,2.3,7.9,47.9,49,95.7,0.3,0.6,0.6,0,0.1,2.7,2.1,16.8,43.2,40,17684,22.2,0,0
5137,,,88.3,12503,2.49,8.1,49.1,50.7,96.6,0.1,0.4,0.2,0,0.2,2.5,1.7,23.5,35.1,41.5,16212,23.6,0,0
5139,33.2237989,-92.69387259,86.9,40334,2.43,9,39.5,48.6,64.6,33,0.8,0.5,0,0.3,0.9,3.7,16.3,36,47.8,21321,20.7,13,0.322308722
5141,35.6202328,-92.45816931,84.6,16892,2.45,11.9,47.2,49.5,95.6,0.5,0.4,0.2,0,0.3,3,2.9,15.7,45.2,39.2,19213,18.5,1,0.059199621
5143,36.10703967,-94.1573015,86.5,219930,2.54,5.2,31.4,49.9,78.3,3.4,0.9,2.4,2.1,9.9,3,16.2,15.8,27.5,56.7,25158,19,125,0.568362661
5145,35.24372282,-91.71963719,87.7,78823,2.58,6.3,36.1,49,91.5,4.3,0.2,0.7,0,1,2.3,4.1,16,38.2,45.9,21470,17.7,19,0.241046395
5147,,,83.7,6873,2.31,12.3,43.8,47.5,69.9,26.6,0.1,1.5,0.1,0.1,1.7,0.6,24.5,45.4,30.2,17309,24.1,0,0
5149,,,87.4,21716,2.85,6.8,39.3,49.4,81.5,2.7,0.8,1.4,0,12.7,0.8,19.3,22.1,40.9,37,21345,17.5,0,0
6001,37.76260203,-122.1535566,91.6,1605217,2.79,7.1,37.2,49,43.9,11.3,0.6,28.2,0.9,8.8,6.4,22.6,12.7,18,69.3,35884,12,2426,1.511322145
6003,,,85.2,1184,3.34,11.8,42.8,58.4,72.4,0.8,18.9,0.8,0,0,7.1,7.8,8.9,32.5,58.6,20577,18.9,0,0
6005,38.36677012,-120.8724824,93,36963,2.31,11.6,50.3,53.7,86.7,2.4,1.4,1.5,0.2,4.2,3.6,13,11.7,26.8,61.7,27678,11.2,27,0.73046019
6007,39.72469698,-121.7822587,89.3,223877,2.55,10.7,36.9,49.5,83.1,1.5,1.1,4.3,0.2,3.6,6.1,15.4,11.7,22.7,65.6,21084,21.3,88,0.393072982
6009,38.13120051,-120.5594969,91.7,44787,2.5,9.6,51.2,49.5,92.2,0.6,1,1,0.3,0.9,4,11.2,9.6,27.2,63.2,27092,12.7,10,0.223279077
6011,39.304411,-122.008205,84.4,21361,3.04,8.7,34.7,51.9,87.6,1,1,1.6,0.1,5.7,2.9,57.8,31.9,21.8,46.2,26127,13.5,2,0.093628575
6013,37.92394815,-122.0565506,91.5,1107925,2.83,7.7,39.1,48.8,59.7,8.8,0.5,15.5,0.5,8.6,6.4,25.1,10.9,18.2,70.9,36536,10.2,1336,1.205857797
6015,41.80641878,-124.1716296,89.2,27628,2.55,10.4,38.1,54.9,77.8,2.3,6.6,2.4,0.1,2.4,8.3,19.3,17.8,30.7,51.4,20240,21.7,32,1.158245258
6017,38.6927795,-120.907557,92.4,183000,2.68,9.6,45.2,49.9,87,1,0.8,4.2,0.2,3.4,3.5,12.5,7.4,21.8,70.9,31086,9.8,105,0.573770492
6019,36.75196164,-119.8191313,85.8,963160,3.16,11.9,31.6,49.9,61.6,5,1,9.9,0.2,18.3,3.9,52,26.2,22.7,51.1,21314,26.9,893,0.927156443
6021,,,85.5,27976,2.82,9.9,36.9,50.8,84,0.7,1.8,2.4,0.5,8.3,2.3,40.2,27.5,27.9,44.7,22051,20.3,0,0
6023,40.82050999,-124.1253943,85.6,135182,2.44,9.5,37.6,49.9,81.2,1.2,5.1,2.8,0.2,3.5,6,10.7,9.7,24.7,65.6,21395,21,62,0.458640943
6025,32.82788248,-115.5294615,85.2,178807,3.68,17.1,32.2,51.1,69.5,2.7,1.1,1.4,0.1,20.3,4.8,82.7,33,22.5,44.5,16150,24.1,41,0.229297511
6027,37.36330039,-118.3948446,89.7,18326,2.22,6.3,45.4,50.4,81.9,1,11.4,1.2,0.2,2,2.3,21.1,11.5,31.2,57.2,27013,10.8,14,0.76394194
6029,35.41447753,-119.0104422,86.7,871337,3.2,11.9,31.2,51.3,74.3,5.5,1.2,4.6,0.2,10.8,3.3,51.6,26.4,27.2,46.4,22068,23.1,322,0.369547029
6031,36.13742868,-119.6773483,87.3,150261,3.18,11.7,31.4,55.4,67,6.4,1.4,3.8,0.3,17,4.1,53.1,27.1,26.4,46.5,23825,21.6,81,0.539062032
6033,39.03834947,-122.813263,85.4,64076,2.41,13.7,45.8,49.9,78.8,2.2,3.5,1.4,0.1,11.1,3,18.9,16.3,27.8,55.8,20346,24.6,15,0.23409701
6035,40.40680907,-120.6532672,91.8,31945,2.31,9.4,36.4,66.3,79.7,8.9,2.8,1.7,0.8,3.7,2.4,18.4,18.6,30.9,50.6,25682,16.2,12,0.375645641
6037,34.06490501,-118.3251012,84.1,10057155,3.01,8.9,35.8,49.3,52.5,8.3,0.6,14.2,0.3,20.2,3.9,48.3,22.3,20.7,57.1,25587,17.8,8317,0.826973433
6039,37.01673951,-120.0526787,85.7,153366,3.34,8.2,33.5,48.3,79,3.3,1.6,2,0.1,10.4,3.6,56.2,28.3,25.9,45.9,20735,22.1,92,0.599872201
6041,37.96207273,-122.535293,93.6,259358,2.41,5.1,45.7,48.9,79,2.3,0.3,5.7,0.2,7.9,4.5,15.8,6.9,11.3,81.9,45835,8.1,477,1.839156687
6043,37.50296,-119.9774,92.7,17645,2.29,9.8,50.6,50.3,88.1,1.3,3.1,1.3,0.2,1.8,4.3,10.1,10.5,28.4,61.2,25957,16.3,1,0.056673279
6045,39.24679226,-123.4024843,87.4,87409,2.46,11,42.3,49.9,82.8,0.6,4,1.8,0.2,5.4,5.2,24,13.5,26.2,60.4,21687,20.2,50,0.572023476
6047,37.31665227,-120.4962538,87,265001,3.31,15.7,30.6,50.5,58.6,3.4,0.7,7.5,0.2,25.2,4.4,57.5,31.4,25.2,43.4,21259,24.2,102,0.384904208
6049,41.47326335,-120.6258253,85.6,9033,2.32,6.8,47.1,51.3,90.2,0.9,4.2,1.4,0.1,0.7,2.4,14.8,13.6,27.1,59.4,21355,16.9,4,0.442820768
6051,37.64197271,-118.9660376,80.1,14051,2.77,8,38.9,53.7,84.8,0.6,2.7,1.2,0,7.6,3.1,27.5,16,18,66,30225,8.8,7,0.498185183
6053,36.61110602,-121.7290987,83.9,430201,3.27,6.9,33.7,51.1,69.9,2.7,0.7,5.9,0.5,16.3,4.1,57.4,29.1,20.4,50.5,24500,16.1,355,0.825195664
6055,38.2816611,-122.2862311,90.9,140823,2.76,6.6,40.7,49.7,73.2,2.1,0.9,7.8,0.2,12.3,3.6,33.5,16.1,18.8,65.2,31577,8.8,322,2.286558304
6057,39.23432123,-120.9255667,88.8,98639,2.4,8.8,49.5,49.5,92.2,0.5,1.1,1.3,0.1,1.7,3,9.1,6.7,19.6,73.7,28522,12.1,59,0.598140695
6059,33.71514179,-117.8600544,87.7,3132211,3.04,6.8,37.3,49.4,63,1.6,0.4,19.2,0.3,11.6,3.8,34.2,15.5,17.4,67.1,31386,12.5,2774,0.885636376
6061,38.79048159,-121.2360747,92.3,370571,2.68,7,41.5,48.8,83.2,1.5,0.5,6.7,0.2,3.1,4.8,13.5,5.8,19.2,75.1,36139,8.7,410,1.106400663
6063,39.96189823,-120.9134328,89.7,18754,2.19,11.8,51.7,50.6,89.6,0.1,2.2,0.9,1,1.8,4.3,8.4,8.1,23.9,68,25685,12.8,6,0.319931748
6065,33.75705269,-117.0965827,85.3,2323892,3.25,11.3,34.8,49.7,63.3,6.2,0.9,6.2,0.3,18.8,4.4,47.5,19.5,25.9,54.6,25342,16.5,914,0.393305713
6067,38.57863038,-121.3988573,89.6,1479300,2.76,10.2,35.7,48.9,59.2,9.9,0.8,15.2,1,7.1,6.8,22.5,13.2,22.4,64.4,28252,17.9,2529,1.709592375
6069,36.85727971,-121.4166564,88.6,58051,3.32,10.8,35.1,50.1,83.8,0.8,0.8,2.6,0.2,7,4.8,58.3,21.7,24.6,53.6,28103,10.8,10,0.172262321
6071,34.11074453,-117.370977,85.9,2106754,3.32,11,32.7,49.7,62,8.6,0.8,6.8,0.3,16.9,4.6,51.7,21.2,26.2,52.6,24307,19.1,1225,0.581463237
6073,32.8605925,-117.1630802,87.8,3253356,2.87,7.8,35.3,50.3,71,5,0.7,11.6,0.5,6.4,4.9,33.1,13.6,18.8,67.6,30432,14,4210,1.294048361
6075,37.77486807,-122.4349109,93.1,850282,2.33,6.2,38.4,51,48.1,5.4,0.3,33.9,0.4,7,4.9,15.3,12.6,12.5,75,41945,12.5,2252,2.648533075
6077,37.8906636,-121.345644,88.3,714860,3.16,11.9,33.7,49.8,56.4,7,0.6,14.9,0.6,11.6,8.9,40.5,22,26.6,51.3,24726,17.8,502,0.702235403
6079,35.34998608,-120.6587821,89.9,278680,2.51,5.5,39,50.8,85.5,2,0.7,3.7,0.1,4.7,3.3,21.9,9.9,19.4,70.8,27929,14.2,386,1.385101191
6081,37.538113,-122.296812,92.8,754748,2.85,5.6,39.5,49.2,53.6,2.5,0.3,27,1.4,10.2,5,25.1,11.4,15.9,72.6,41044,7.7,797,1.055981599
6083,34.62291032,-120.0249194,86.4,439395,2.93,7.2,33.7,50.1,74.1,2,0.9,5.3,0.2,13.2,4.3,44.4,19.9,17.9,62.2,26021,15.9,486,1.106066296
6085,37.35238046,-122.009277,92.3,1885056,2.95,6.6,36.8,50.4,46.9,2.5,0.5,34.4,0.4,10.6,4.8,26.3,12.9,14.8,72.3,40408,9.3,2357,1.250360732
6087,36.98324106,-121.9811403,89.8,270931,2.72,7.3,37,49.6,79.3,0.9,0.6,4.5,0.1,10.1,4.5,33.1,13.7,15.5,70.9,27867,15.1,223,0.823087797
6089,40.5796934,-122.3606913,88.4,179228,2.53,8.7,42.3,49,87,1,2.4,2.9,0,2.1,4.5,9.3,10,25.5,64.5,23339,17.5,71,0.39614346
6091,,,91.9,2931,2.27,3.9,55.2,49.4,95.8,0.1,1.1,0,0.5,0.5,2,10.4,11,26.5,62.5,25692,11.3,0,0
6093,41.5167921,-122.47965,90.1,43668,2.26,11.7,47.9,49.7,85.5,1.6,3.4,1.6,0.3,1.5,6.1,11.7,11.4,25.4,63.2,21219,22,14,0.320600898
6095,38.26028452,-122.0562951,90.8,429596,2.88,10,37.5,49.7,52.9,14.1,0.5,15.2,0.8,9,7.4,25.4,12.5,23.5,64,31062,12.7,358,0.833341093
6097,38.37717011,-122.7006814,89.9,497776,2.59,7,41.2,49,76.1,1.6,1.1,3.9,0.3,12.1,5,26,12.8,19.4,67.8,31189,11.2,565,1.135048697
6099,37.64167639,-120.9891366,88.5,530561,3.08,13.8,33.8,49.4,74.6,2.7,0.7,5.4,0.7,11.5,4.3,44.3,22.4,28.1,49.5,23528,18.2,512,0.965016275
6101,39.14373352,-121.6307487,86.8,95406,2.95,11.2,35.6,49.8,71,2,0.9,15,0.4,4.6,6.1,29.9,20.8,24.4,54.8,23696,17.5,51,0.534557575
6103,40.16700751,-122.2366409,89.2,63015,2.64,12.6,40.6,49.8,86.5,0.6,2.8,1.4,0,4.7,4,23.7,17.1,31.1,51.8,21422,21.5,7,0.111084662
6105,40.54705207,-123.4609985,83.6,13180,2.35,9.9,50.6,51.2,86.3,1.1,4.3,1.6,1,3,2.7,7.2,9.3,32.4,58.2,19340,20.1,3,0.227617602
6107,36.27248286,-119.2552443,85.1,455769,3.36,10.6,30.4,50,79.7,1.6,1.3,3.5,0.2,10.5,3.2,63,31.8,25.4,42.8,20006,28.3,186,0.408101472
6109,37.96420295,-120.3875587,91.3,53864,2.29,11.6,48.2,52.2,88.4,1.9,1.6,1.3,0.2,2.4,4.2,11.6,10.2,28.6,61.2,25437,14.2,24,0.445566612
6111,34.2340027,-119.051,87.7,843110,3.09,7.5,37.3,49.5,79.4,1.8,0.7,7.1,0.2,6.5,4.3,41.9,16.6,18.8,64.7,30644,10.6,559,0.663021433
6113,38.57531801,-121.7492624,90.6,209671,2.78,7.9,30.9,48.8,67.1,2.5,0.7,13.9,0.4,9.8,5.7,31.2,14.4,19.2,66.4,25788,19.3,192,0.915720343
6115,39.11414117,-121.4814152,87.8,73897,2.83,12.7,32.2,50.7,72,3.1,1.4,6.9,0.4,8.2,8,26.9,17.8,24.3,57.9,23913,20.8,30,0.405970472
8001,39.77882784,-104.8788654,84.4,479977,3,6.1,33.3,50.3,82.8,3.2,1.2,3.7,0.1,5.4,3.5,38.9,17.8,28.5,53.6,30190,12.9,464,0.966712988
8003,37.46532809,-105.8788041,86.9,16353,2.57,8.7,30.2,48.7,87.2,2.1,2.8,1.1,0.2,3.9,2.7,45.7,16.2,24.4,59.4,15789,31.4,5,0.305754296
8005,39.63612606,-104.8984827,88.6,617668,2.64,6,36.3,49.2,72.5,10.4,0.6,5.6,0.2,6.3,4.5,18.7,7.7,20.6,71.7,33345,10.7,560,0.906635927
8007,37.29637738,-107.0668215,79.7,12355,2.27,6.7,49.5,50.8,85.7,1,2.4,0.7,0,8.9,1.3,18.5,8.6,25.6,65.7,26064,11.2,7,0.566572238
8009,,,87,3648,2.3,3.7,47.5,47.8,95.7,1.3,1.5,0,0.1,0.4,1,10,13.7,29.6,56.7,21596,18,0,0
8011,,,85.2,5816,2.16,7.9,41.2,65.7,86.4,8.1,1.2,0.6,0,1.7,2,31.6,15.8,45.5,38.8,11956,25.2,0,0
8013,40.0313845,-105.2163852,92.6,313961,2.45,5.6,36,50.2,88.6,0.9,0.5,4.5,0.1,2.7,2.7,13.7,5.5,12.9,81.6,31927,13.4,400,1.274043591
8014,39.92553071,-105.0882024,94.5,62449,2.53,4.5,37.6,49.6,86.5,1,0.5,6.3,0,2.4,3.4,11.9,3.9,15,80.9,41173,5.9,30,0.480392
8015,38.59204244,-106.037902,86.9,18507,2.24,3.8,49.1,53.2,95.9,1.3,0.7,0.4,0,0.6,1.1,10.1,8.3,26.2,65.5,25176,9.6,6,0.324201653
8017,,,82.3,2071,2.61,8.8,37.8,51,96,0.3,0.6,1.8,0,0.4,0.8,12.8,9.4,34,56.6,26985,11.3,0,0
8019,39.6385975,-105.4244143,90.8,9238,2.07,4.4,47.6,51.7,94.3,1.1,0.8,0.4,0.3,0.7,2.4,5.7,3.1,20.3,76.6,35088,7.4,2,0.216497077
8021,,,84.3,8213,2.81,10.3,38.7,49.9,91.5,0.2,1.9,0.2,0.1,4.9,1.2,54,16,31.7,52.4,18422,22.1,0,0
8023,,,85.8,3590,2.38,11.6,50.5,53.6,93.2,0.4,0.2,1.1,0,2.3,3,64.1,23,26.4,50.7,15980,30.4,0,0
8025,,,89.6,5537,3.69,26.4,39.6,57.3,84.3,5.3,1.5,0.7,0.5,3.3,4.3,30.8,17.2,40.4,42.4,10166,34.1,0,0
8027,,,83.3,4375,2.24,10.8,56.8,49.1,93,3.1,0.9,0,0,1.2,1.8,4.5,8.3,21.8,69.9,21713,17.9,0,0
8029,38.80683278,-107.8812047,84,30221,2.42,9.2,47.5,50.1,94.4,0.7,1.1,0.9,0,1.8,1.2,14.9,12,36.9,51.1,21193,16.8,10,0.330895735
8031,39.71455195,-104.9479237,87,663303,2.31,5.4,34.2,50,77,9.8,0.9,3.5,0.1,5.4,3.4,30.8,13.6,17.6,68.7,32399,16.4,968,1.459363217
8033,,,89.7,1789,2.48,3.6,46,52.9,97.1,0,0.4,0,0.2,0.1,2.2,5.2,9.1,38.7,52.2,23045,19.3,0,0
8035,39.50689814,-104.8802628,95.7,314238,2.75,3.6,37.8,49.7,90.2,1.1,0.2,4.1,0.1,1.2,3,8.2,2.1,12.3,85.6,49947,3.8,112,0.356417747
8037,39.64171863,-106.5142438,81.6,52894,3,3,35.9,53.1,88.5,0.8,0.6,0.8,0.1,7.2,1.9,29.7,11.2,17.9,71,35840,8.1,10,0.18905736
8039,,,92.6,24225,2.82,5.6,45.4,50.5,94.7,0.7,0.4,0.8,0,0.8,2.5,6.2,3.6,26.1,70.4,38284,5.1,0,0
8041,38.84317021,-104.8007991,90.6,665171,2.6,7.4,33.8,50.3,80.2,6.1,0.6,2.7,0.4,4.4,5.6,16.2,6.1,20.6,73.4,30323,11.3,971,1.459775005
8043,38.42233627,-105.2181665,90.3,46835,2.22,8,44.3,58.4,89.7,5,1.1,0.8,0.1,1.6,1.7,12.9,11.3,39.2,49.5,19534,16.6,8,0.170812427
8045,39.49611736,-107.4093008,76.5,57495,2.72,6.2,36.1,51.1,86.7,0.8,1,0.7,0,8.5,2.2,27.9,13.1,28.7,58.3,33273,11.1,8,0.139142534
8047,,,89.4,5708,2.23,3.9,44.8,52.9,91,0.3,1.1,0.2,0,2.6,4.8,9.4,2,24.3,73.6,36697,7.1,0,0
8049,40.02785576,-105.8468444,82.4,14490,2.45,5.8,43,53.5,92.3,0.8,0,1.7,0.3,4.5,0.4,7.9,4.3,25.7,70,32018,10.6,1,0.069013112
8051,38.55114,-106.92432,86.8,15889,2.28,7.1,34.4,54.2,95.7,0.6,0.7,0.7,0.1,0.5,1.7,8.9,4.7,18.1,77.2,23440,15.4,1,0.062936623
8053,38.01461323,-107.3134581,88.1,856,2.12,5.1,56.4,47.5,95.9,0,2,0,0,0,2.1,3,5.1,22.8,72,28798,11.2,1,1.168224299
8055,37.509094,-105.0103,86.6,6521,2.02,12.6,54.5,50.3,93.8,0.4,2,0.2,0,2.9,0.9,34.4,8.7,27.4,63.9,21987,17.1,1,0.153350713
8057,,,87.8,1306,2.1,1.8,51.2,48.5,92,0.1,0.5,0,0,7,0.5,17.3,12.2,37.2,50.5,27614,13.8,0,0
8059,39.73634599,-105.1142943,92,558810,2.44,5.2,40.5,49.7,90.8,1.2,0.9,2.7,0.1,1.8,2.7,15,5.8,20.9,73.2,36250,8.1,355,0.635278538
8061,,,88.6,1465,2.47,4.1,40.7,47.7,95.6,0.5,0.2,0.1,0,0,3.5,6.6,7.1,35.2,57.7,21192,10.7,0,0
8063,,,84.3,8174,2.45,5,39.2,57.3,92.2,3.7,0.3,0.2,0.4,2.3,0.8,19.4,16.5,38.1,45.5,22168,14.2,0,0
8065,39.23392146,-106.3146896,83.4,7401,2.32,6,39.4,55.5,86.4,0.1,0.2,0.5,0.4,10.3,2.1,34.5,7.2,33.6,59.2,30795,11.5,1,0.135116876
8067,37.25800389,-107.8625155,87.1,53994,2.41,5.1,39,50.5,88.7,0.4,5.8,0.6,0,2.1,2.3,12.4,5.2,19.3,75.5,30631,10.7,35,0.648220173
8069,40.54086954,-105.0662838,91.5,325228,2.49,6,35.6,49.8,91,0.9,0.5,2,0.1,2.1,3.3,11,4.3,19.4,76.3,28237,13.2,277,0.851710185
8071,37.16832515,-104.5062198,89,14322,2.22,7.8,45.7,51.6,84.3,0.9,3.4,0.8,0.2,6.4,4.1,42.3,14.2,29.6,56.1,22150,14.3,1,0.06982265
8073,39.26303,-103.68407,93.5,5515,2.34,4.2,37.5,62.7,87.2,8.5,1.5,0.2,0.4,0.4,1.8,21.3,14.8,49.7,35.5,13125,17,1,0.181323663
8075,40.6228734,-103.2087638,87,21862,2.58,6.9,37.1,54.8,92,2.2,1.9,1,0.1,0.6,2.2,15.3,10.7,34.2,55.1,22232,16.3,16,0.731863507
8077,39.08277444,-108.5439413,87.3,148166,2.43,8.7,38.8,49.5,93.7,0.7,0.8,0.6,0.2,1.4,2.6,14,10.2,29.3,60.6,25567,16.3,67,0.45219551
8079,,,92.4,793,1.88,2.1,61.2,52.2,86.6,0.6,0.8,0,0,10.8,1.1,14.5,3.4,21,75.6,27143,8.2,0,0
8081,40.51589,-107.54606,85.9,13034,2.62,4.5,37.7,51.9,94.7,0.8,0.5,0.8,0.6,1.3,1.2,14.6,8.9,39.9,51.1,26423,11.1,1,0.076722418
8083,37.3016643,-108.5469147,80.6,26006,2.5,6.5,43.4,49.4,83,0.4,11.6,0.2,0,1.6,3.2,12.1,9.8,29.5,60.6,23536,18.7,3,0.115357994
8085,38.48035992,-107.8692446,85.1,40866,2.43,8.6,44.6,49.3,92.8,0.6,1,0.8,0.6,2.7,1.6,20.2,11.2,32.1,56.7,23729,18,12,0.293642637
8087,40.24831646,-103.790944,90.6,28288,2.66,5.5,36.6,49.7,90.7,3.1,0.5,0.5,0,2.1,3.1,35.2,19,31.8,49.2,25542,10.7,3,0.106052036
8089,,,87.4,18440,2.41,10.1,40.3,49.2,90.5,0.5,1.6,1,0.8,3.7,1.9,41.3,14.2,28.4,57.3,19406,23.1,0,0
8091,38.093483,-107.78829,87.6,4651,2.15,6.4,53.3,47.6,97.9,0,0.3,0.6,0,0.1,1,6.4,2.2,18.2,79.6,32479,9.2,1,0.215007525
8093,39.440666,-105.42234,88.4,16440,2.21,4.3,50,52.6,95.3,0.1,0.7,1.1,0.8,0.4,1.5,5.6,3.7,26,70.2,33036,6.3,1,0.060827251
8095,,,86.9,4347,2.47,2.7,41,51.9,95.3,0.2,0.9,0.7,0,0.8,2.1,17.7,10.9,32.4,56.7,26831,11.9,0,0
8097,39.2563516,-106.9012947,86.3,17543,2.29,5.5,43.2,52.5,92.3,1.4,0.2,1.2,0,3.5,1.3,9.8,4.6,13.8,81.6,38363,8.6,9,0.513025138
8099,,,87.3,12121,2.4,10.6,37.5,50.2,95.2,0.6,0.7,0.8,0,1.2,1.4,36.7,17.4,27.6,55.1,21067,20.6,0,0
8101,38.2781538,-104.6338721,90.6,162158,2.51,9.7,38.8,49.2,78.1,2.2,3.2,0.8,0.1,11.3,4.3,42.5,11.8,29.3,58.9,22625,20.2,100,0.616682495
8103,40.0368767,-107.9137782,89.6,6658,2.59,4.3,35.7,51.1,96.6,0.3,0.5,0.1,0.1,0.6,1.9,10.3,8.2,33.6,58.2,28767,12.4,1,0.150195254
8105,37.61867914,-106.2510509,85.9,11623,2.49,9.4,40.8,49.3,91.2,0.8,2,0.4,0.2,4.1,1.3,44.3,16.6,27.4,55.9,21032,19.2,4,0.344145229
8107,40.47560565,-106.8277981,88.5,23980,2.5,4.1,40,52,94.8,0.7,0.4,1.1,0,2,1,6.9,3.5,21.6,75,31527,10.2,15,0.625521268
8109,,,75.2,6255,2.46,7.7,47.5,49.1,90.2,0,1,1.3,0,3.5,3.9,38.1,19.2,26.3,54.5,18612,22.6,0,0
8111,,,81.9,552,1.94,10.3,49,52.7,96.7,0,0.5,0,0,2.7,0,23.6,4.6,32.6,62.9,26632,3.8,0,0
8113,37.93371372,-107.8351165,87.6,7767,2.37,4.3,41.4,53,95.6,0.2,0.5,1.1,0,0.8,1.8,9.7,6.8,14.8,78.4,31376,11.9,5,0.643749195
8115,,,88,2367,2.3,8.4,49.5,47.4,91.6,1.1,0.5,1.5,0,1.9,3.4,13.9,8.8,33.8,57.4,22668,14.7,0,0
8117,39.53843715,-106.1022663,80.5,29269,2.97,4.3,38.2,55.2,88.2,1,0.1,0.8,0.4,7.6,1.8,14.2,5.3,17,77.7,32046,12.1,17,0.580819297
8119,38.99567553,-105.0520564,91.4,23472,2.39,7.2,49.5,51.1,94.7,0.9,0.2,0.9,0,0.9,2.4,6.1,5.6,25.4,69,32025,7.5,3,0.127811861
8121,40.159225,-103.20207,92.1,4814,2.27,3.9,42.8,51.5,96.2,0.9,0.5,0.4,0,0.8,1.3,9.2,8.7,34.1,57.1,25244,11.7,1,0.207727462
8123,40.38165252,-104.7550291,89,278065,2.81,6,34,50.3,87.5,1.1,0.8,1.3,0.1,6.4,2.8,28.8,13,27,60,30572,12.6,85,0.305683923
8125,40.1015771,-102.4746981,84.9,10150,2.5,2.2,37.2,48.9,94.8,1,0.3,0,0,2.2,1.6,21.6,12.9,33.1,54,25876,14.6,2,0.197044335
